File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
MOD16A2GF_061_LE_500m_doy2014337_aid0001,LE_500m,aid0001,2014-12-03,295756.0,2990000.0,16460000.0,"(2990000.0,16460000.0)",5578662.5799646,1346305.1587902,1812537580585.0261,6660000.0,10110000.0,5590000.0,2990000.0,4360000.0
MOD16A2GF_061_LE_500m_doy2014345_aid0001,LE_500m,aid0001,2014-12-11,295756.0,1820000.0,13960000.0,"(1820000.0,13960000.0)",4546804.8999851,1428951.729474,2041903045166.7563,5840000.0,9870000.0,4500000.0,1820000.0,3150000.0
MOD16A2GF_061_LE_500m_doy2014353_aid0001,LE_500m,aid0001,2014-12-19,295756.0,1980000.0,14390000.0,"(1980000.0,14390000.0)",4545448.4777993,1372936.4428239,1884954476033.977,5850000.0,9630000.0,4310000.0,1980000.0,3330000.0
MOD16A2GF_061_LE_500m_doy2014361_aid0001,LE_500m,aid0001,2014-12-27,295756.0,1980000.0,14210000.0,"(1980000.0,14210000.0)",4393794.3777979,1336078.9383112,1785106929398.8672,5590000.0,9300000.0,4250000.0,1980000.0,3110000.0
MOD16A2GF_061_LE_500m_doy2015001_aid0001,LE_500m,aid0001,2015-01-01,295756.0,1830000.0,14700000.0,"(1830000.0,14700000.0)",4326449.0999337,1300861.5850911,1692240863565.7446,5570000.0,9160000.0,4110000.0,1830000.0,3170000.0
MOD16A2GF_061_LE_500m_doy2015009_aid0001,LE_500m,aid0001,2015-01-09,295756.0,1840000.0,14610000.0,"(1840000.0,14610000.0)",4368893.0402088,1510493.8807533,2281591763793.2417,5800000.0,10010000.0,4090000.0,1840000.0,2990000.0
MOD16A2GF_061_LE_500m_doy2015017_aid0001,LE_500m,aid0001,2015-01-17,295756.0,1830000.0,14160000.0,"(1830000.0,14160000.0)",4463180.5948146,1490719.9821776,2222246065263.494,5860000.0,9960000.0,4370000.0,1830000.0,3040000.0
MOD16A2GF_061_LE_500m_doy2015025_aid0001,LE_500m,aid0001,2015-01-25,295756.0,1120000.0,11500000.0,"(1120000.0,11500000.0)",4447584.7996321,1975685.8654707,3903334639020.764,6410000.0,11500000.0,4240000.0,1120000.0,2580000.0
MOD16A2GF_061_LE_500m_doy2015033_aid0001,LE_500m,aid0001,2015-02-02,295756.0,760000.0,11880000.0,"(760000.0,11880000.0)",4448494.1979199,2117320.1100528,4483044448433.99,6610000.0,11880000.0,4050000.0,760000.0,2420000.0
MOD16A2GF_061_LE_500m_doy2015041_aid0001,LE_500m,aid0001,2015-02-10,295756.0,540000.0,12080000.0,"(540000.0,12080000.0)",4278557.899079,2078345.0763444,4319518256365.166,6320000.0,12080000.0,3800000.0,540000.0,2350000.0
MOD16A2GF_061_LE_500m_doy2015049_aid0001,LE_500m,aid0001,2015-02-18,295756.0,810000.0,13610000.0,"(810000.0,13610000.0)",4686606.2565087,2325294.6513847,5406995215758.205,6990000.0,12650000.0,4010000.0,810000.0,2650000.0
MOD16A2GF_061_LE_500m_doy2015057_aid0001,LE_500m,aid0001,2015-02-26,295756.0,870000.0,13980000.0,"(870000.0,13980000.0)",4414581.9526907,2399638.3452699,5758264188089.609,6440000.0,12490000.0,3710000.0,870000.0,2360000.0
MOD16A2GF_061_LE_500m_doy2015065_aid0001,LE_500m,aid0001,2015-03-06,295756.0,220000.0,14710000.0,"(220000.0,14710000.0)",4634542.0211255,3148163.1904123,9910931473467.188,8130000.0,14710000.0,3280000.0,220000.0,1890000.0
MOD16A2GF_061_LE_500m_doy2015073_aid0001,LE_500m,aid0001,2015-03-14,295756.0,240000.0,15520000.0,"(240000.0,15520000.0)",4474596.6269492,3102836.3254632,9627593262613.76,8010000.0,15520000.0,3120000.0,240000.0,1910000.0
MOD16A2GF_061_LE_500m_doy2015081_aid0001,LE_500m,aid0001,2015-03-22,295756.0,420000.0,14270000.0,"(420000.0,14270000.0)",4012778.3037369,2468065.709998,6091348348868.051,5930000.0,11600000.0,2990000.0,420000.0,2140000.0
MOD16A2GF_061_LE_500m_doy2015089_aid0001,LE_500m,aid0001,2015-03-30,295756.0,630000.0,16300000.0,"(630000.0,16300000.0)",4702843.1544922,2698012.4891196,7279271391445.146,6300000.0,11820000.0,3900000.0,630000.0,2610000.0
MOD16A2GF_061_LE_500m_doy2015097_aid0001,LE_500m,aid0001,2015-04-07,295756.0,340000.0,15780000.0,"(340000.0,15780000.0)",4726360.4457729,2641465.1668786,6977338227833.21,6360000.0,11870000.0,4010000.0,340000.0,2680000.0
MOD16A2GF_061_LE_500m_doy2015105_aid0001,LE_500m,aid0001,2015-04-15,295756.0,680000.0,16950000.0,"(680000.0,16950000.0)",5095040.1682468,2452837.4212108,6016411414892.01,6860000.0,12480000.0,4630000.0,680000.0,3110000.0
MOD16A2GF_061_LE_500m_doy2015113_aid0001,LE_500m,aid0001,2015-04-23,295756.0,1080000.0,16890000.0,"(1080000.0,16890000.0)",6153353.8795494,2326916.5342514,5414540557372.491,8290000.0,14280000.0,6030000.0,1080000.0,4240000.0
MOD16A2GF_061_LE_500m_doy2015121_aid0001,LE_500m,aid0001,2015-05-01,295756.0,460000.0,18690000.0,"(460000.0,18690000.0)",7383386.0006221,3173895.460928,10073612396899.459,10490000.0,18690000.0,7440000.0,460000.0,4670000.0
MOD16A2GF_061_LE_500m_doy2015129_aid0001,LE_500m,aid0001,2015-05-09,295756.0,630000.0,19130000.0,"(630000.0,19130000.0)",7462480.9640379,3066435.8357978,9403028735064.809,10490000.0,18620000.0,7450000.0,630000.0,4850000.0
MOD16A2GF_061_LE_500m_doy2015137_aid0001,LE_500m,aid0001,2015-05-17,295756.0,220000.0,20680000.0,"(220000.0,20680000.0)",8182954.8343905,3472845.0270629,12060652581995.559,11360000.0,20450000.0,8680000.0,220000.0,5210000.0
MOD16A2GF_061_LE_500m_doy2015145_aid0001,LE_500m,aid0001,2015-05-25,295756.0,280000.0,21270000.0,"(280000.0,21270000.0)",8524403.5962077,3335900.5662659,11128232588012.873,11480000.0,20150000.0,9130000.0,280000.0,5690000.0
MOD16A2GF_061_LE_500m_doy2015153_aid0001,LE_500m,aid0001,2015-06-02,295756.0,180000.0,21390000.0,"(180000.0,21390000.0)",8501377.9602104,3510085.5920672,12320700863637.918,11610000.0,20700000.0,9110000.0,180000.0,5500000.0
MOD16A2GF_061_LE_500m_doy2015161_aid0001,LE_500m,aid0001,2015-06-10,295756.0,1920000.0,21470000.0,"(1920000.0,21470000.0)",8805420.7184301,2587017.7299415,6692660735031.599,10670000.0,16530000.0,9170000.0,1920000.0,6760000.0
MOD16A2GF_061_LE_500m_doy2015169_aid0001,LE_500m,aid0001,2015-06-18,295756.0,1970000.0,21490000.0,"(1970000.0,21490000.0)",9066664.6492379,2777913.4856286,7716803333637.321,10980000.0,16980000.0,9470000.0,1970000.0,6980000.0
MOD16A2GF_061_LE_500m_doy2015177_aid0001,LE_500m,aid0001,2015-06-26,295756.0,2740000.0,23720000.0,"(2740000.0,23720000.0)",10509969.6033217,2788652.260511,7776581430052.926,12410000.0,18210000.0,10790000.0,2740000.0,8540000.0
MOD16A2GF_061_LE_500m_doy2015185_aid0001,LE_500m,aid0001,2015-07-04,295756.0,4040000.0,19940000.0,"(4040000.0,19940000.0)",8084300.5044699,1816839.362697,3300905269845.294,8950000.0,12110000.0,7830000.0,4040000.0,6840000.0
MOD16A2GF_061_LE_500m_doy2015193_aid0001,LE_500m,aid0001,2015-07-12,295756.0,4050000.0,20530000.0,"(4050000.0,20530000.0)",8571275.2065892,1713470.9754273,2935982783631.8955,9400000.0,12470000.0,8460000.0,4310000.0,7350000.0
MOD16A2GF_061_LE_500m_doy2015201_aid0001,LE_500m,aid0001,2015-07-20,295756.0,4550000.0,20220000.0,"(4550000.0,20220000.0)",8563098.5677383,1863934.4946023,3474251800168.224,9530000.0,13010000.0,8330000.0,4550000.0,7210000.0
MOD16A2GF_061_LE_500m_doy2015209_aid0001,LE_500m,aid0001,2015-07-28,295756.0,4820000.0,21550000.0,"(4820000.0,21550000.0)",8968159.8682698,1867409.7821409,3487219294435.645,9850000.0,13160000.0,8750000.0,4820000.0,7640000.0
MOD16A2GF_061_LE_500m_doy2015217_aid0001,LE_500m,aid0001,2015-08-05,295756.0,4120000.0,21140000.0,"(4120000.0,21140000.0)",8992639.8111957,1973972.1431596,3896566021970.1606,9930000.0,13360000.0,8680000.0,4260000.0,7640000.0
MOD16A2GF_061_LE_500m_doy2015225_aid0001,LE_500m,aid0001,2015-08-13,295756.0,5440000.0,22080000.0,"(5440000.0,22080000.0)",9835979.0502982,1955047.6097821,3822211156514.815,10660000.0,13930000.0,9600000.0,5440000.0,8480000.0
MOD16A2GF_061_LE_500m_doy2015233_aid0001,LE_500m,aid0001,2015-08-21,295756.0,4160000.0,19380000.0,"(4160000.0,19380000.0)",7839755.676977,1712307.9602242,2931998550647.2173,8210000.0,10310000.0,7500000.0,4720000.0,6810000.0
MOD16A2GF_061_LE_500m_doy2015241_aid0001,LE_500m,aid0001,2015-08-29,295756.0,4380000.0,18800000.0,"(4380000.0,18800000.0)",7609355.2455402,1739985.9882689,3027551239372.225,7970000.0,10080000.0,7260000.0,4450000.0,6560000.0
MOD16A2GF_061_LE_500m_doy2015249_aid0001,LE_500m,aid0001,2015-09-06,295756.0,4200000.0,21110000.0,"(4200000.0,21110000.0)",9012057.9126036,2194832.5220717,4817289799943.442,9600000.0,12610000.0,8790000.0,4580000.0,7590000.0
MOD16A2GF_061_LE_500m_doy2015257_aid0001,LE_500m,aid0001,2015-09-14,295756.0,4550000.0,20210000.0,"(4550000.0,20210000.0)",8511302.6616535,2189980.9102448,4796016387236.591,8860000.0,11450000.0,8240000.0,4550000.0,7130000.0
MOD16A2GF_061_LE_500m_doy2015265_aid0001,LE_500m,aid0001,2015-09-22,295756.0,3880000.0,21130000.0,"(3880000.0,21130000.0)",9702094.39538,2499670.1241463,6248350729549.595,10830000.0,14910000.0,9680000.0,4050000.0,8110000.0
MOD16A2GF_061_LE_500m_doy2015273_aid0001,LE_500m,aid0001,2015-09-30,295756.0,3250000.0,20900000.0,"(3250000.0,20900000.0)",9344177.7005369,2540484.7384188,6454062706138.745,10340000.0,13910000.0,9130000.0,4390000.0,7960000.0
MOD16A2GF_061_LE_500m_doy2015281_aid0001,LE_500m,aid0001,2015-10-08,295756.0,3770000.0,19320000.0,"(3770000.0,19320000.0)",8150633.0218153,2332740.4003044,5441677775212.187,8760000.0,11860000.0,7750000.0,3770000.0,6690000.0
MOD16A2GF_061_LE_500m_doy2015289_aid0001,LE_500m,aid0001,2015-10-16,295756.0,2390000.0,20880000.0,"(2390000.0,20880000.0)",8940733.0028808,2692541.1613213,7249777905409.546,10030000.0,14390000.0,8910000.0,2760000.0,7120000.0
MOD16A2GF_061_LE_500m_doy2015297_aid0001,LE_500m,aid0001,2015-10-24,295756.0,3080000.0,18670000.0,"(3080000.0,18670000.0)",7928513.4367519,2301950.1365167,5298974431009.353,8870000.0,12650000.0,7870000.0,3080000.0,6350000.0
MOD16A2GF_061_LE_500m_doy2015305_aid0001,LE_500m,aid0001,2015-11-01,295756.0,2770000.0,18560000.0,"(2770000.0,18560000.0)",7464493.0956599,2193925.2035279,4813307798674.925,8610000.0,13030000.0,7560000.0,2770000.0,5660000.0
MOD16A2GF_061_LE_500m_doy2015313_aid0001,LE_500m,aid0001,2015-11-09,295756.0,2670000.0,17830000.0,"(2670000.0,17830000.0)",7007247.0550048,1994993.8413984,3980000427217.6553,8230000.0,12760000.0,7200000.0,2670000.0,5210000.0
MOD16A2GF_061_LE_500m_doy2015321_aid0001,LE_500m,aid0001,2015-11-17,295756.0,2640000.0,16550000.0,"(2640000.0,16550000.0)",6390332.4700091,1789392.6052431,3201925895698.5605,7620000.0,11950000.0,6850000.0,2640000.0,4730000.0
MOD16A2GF_061_LE_500m_doy2015329_aid0001,LE_500m,aid0001,2015-11-25,295756.0,3150000.0,17200000.0,"(3150000.0,17200000.0)",6204319.3037504,1444853.1869691,2087600731894.6387,7270000.0,10840000.0,6320000.0,3150000.0,4890000.0
MOD16A2GF_061_LE_500m_doy2015337_aid0001,LE_500m,aid0001,2015-12-03,295756.0,2850000.0,15400000.0,"(2850000.0,15400000.0)",5229348.6184558,1226024.7417676,1503136667426.3428,6160000.0,9280000.0,5320000.0,2850000.0,4080000.0
MOD16A2GF_061_LE_500m_doy2015345_aid0001,LE_500m,aid0001,2015-12-11,295756.0,2000000.0,14410000.0,"(2000000.0,14410000.0)",4390611.3485441,1049666.5837217,1101799936982.072,5280000.0,8020000.0,4270000.0,2000000.0,3450000.0
MOD16A2GF_061_LE_500m_doy2015353_aid0001,LE_500m,aid0001,2015-12-19,295756.0,1930000.0,13050000.0,"(1930000.0,13050000.0)",4257392.8508636,1300336.0871702,1690873939596.978,5440000.0,9040000.0,4110000.0,1930000.0,3010000.0
MOD16A2GF_061_LE_500m_doy2015361_aid0001,LE_500m,aid0001,2015-12-27,295756.0,2400000.0,14020000.0,"(2400000.0,14020000.0)",4536904.0357592,1147010.0353798,1315632021261.9285,5590000.0,8690000.0,4320000.0,2400000.0,3520000.0
MOD16A2GF_061_LE_500m_doy2016001_aid0001,LE_500m,aid0001,2016-01-01,295756.0,1960000.0,13550000.0,"(1960000.0,13550000.0)",4289687.4112444,1386432.4612133,1922194969505.8416,5630000.0,9500000.0,4050000.0,1960000.0,2990000.0
MOD16A2GF_061_LE_500m_doy2016009_aid0001,LE_500m,aid0001,2016-01-09,295756.0,1840000.0,10150000.0,"(1840000.0,10150000.0)",3904230.7510245,1156525.3831635,1337550961901.5862,4940000.0,7970000.0,3680000.0,1840000.0,2910000.0
MOD16A2GF_061_LE_500m_doy2016017_aid0001,LE_500m,aid0001,2016-01-17,295756.0,1980000.0,10560000.0,"(1980000.0,10560000.0)",4089443.1558447,1070799.4275849,1146611414116.1501,4980000.0,7740000.0,3870000.0,1980000.0,3140000.0
MOD16A2GF_061_LE_500m_doy2016025_aid0001,LE_500m,aid0001,2016-01-25,295756.0,1700000.0,12550000.0,"(1700000.0,12550000.0)",3996109.0223022,1258768.5798503,1584498337618.4587,5060000.0,8160000.0,3730000.0,1700000.0,2990000.0
MOD16A2GF_061_LE_500m_doy2016033_aid0001,LE_500m,aid0001,2016-02-02,295756.0,1410000.0,11970000.0,"(1410000.0,11970000.0)",4307907.5995077,1626252.6196554,2644697582936.201,5830000.0,10140000.0,3960000.0,1410000.0,2950000.0
MOD16A2GF_061_LE_500m_doy2016041_aid0001,LE_500m,aid0001,2016-02-10,295756.0,1160000.0,12910000.0,"(1160000.0,12910000.0)",4476767.5381057,2085962.9158746,4351241286404.2666,6510000.0,12070000.0,3990000.0,1160000.0,2580000.0
MOD16A2GF_061_LE_500m_doy2016049_aid0001,LE_500m,aid0001,2016-02-18,295756.0,720000.0,13880000.0,"(720000.0,13880000.0)",4683770.6758274,2416301.1069216,5838511039310.501,7140000.0,13880000.0,4020000.0,720000.0,2470000.0
MOD16A2GF_061_LE_500m_doy2016057_aid0001,LE_500m,aid0001,2016-02-26,295756.0,460000.0,14400000.0,"(460000.0,14400000.0)",4577144.4028185,2538955.7789239,6446296447331.058,7230000.0,14400000.0,3670000.0,460000.0,2370000.0
MOD16A2GF_061_LE_500m_doy2016065_aid0001,LE_500m,aid0001,2016-03-05,295756.0,280000.0,14860000.0,"(280000.0,14860000.0)",4478559.2853568,2692354.8987146,7248774900632.588,7150000.0,14490000.0,3510000.0,280000.0,2250000.0
MOD16A2GF_061_LE_500m_doy2016073_aid0001,LE_500m,aid0001,2016-03-13,295756.0,410000.0,15580000.0,"(410000.0,15580000.0)",4841603.7544462,2877308.4946521,8278904173396.959,7790000.0,15580000.0,3800000.0,410000.0,2430000.0
MOD16A2GF_061_LE_500m_doy2016081_aid0001,LE_500m,aid0001,2016-03-21,295756.0,350000.0,15410000.0,"(350000.0,15410000.0)",4283019.380841,2888845.2274289,8345426748038.616,5320000.0,10030000.0,3200000.0,350000.0,2180000.0
MOD16A2GF_061_LE_500m_doy2016089_aid0001,LE_500m,aid0001,2016-03-29,295756.0,870000.0,15210000.0,"(870000.0,15210000.0)",4822408.3366018,2420238.9973355,5857556804223.77,6280000.0,11260000.0,4170000.0,870000.0,2950000.0
MOD16A2GF_061_LE_500m_doy2016097_aid0001,LE_500m,aid0001,2016-04-06,295756.0,140000.0,17720000.0,"(140000.0,17720000.0)",5633026.7179702,3449469.4214314,11898839289390.158,8410000.0,16800000.0,4720000.0,140000.0,2800000.0
MOD16A2GF_061_LE_500m_doy2016105_aid0001,LE_500m,aid0001,2016-04-14,295756.0,600000.0,17870000.0,"(600000.0,17870000.0)",6237159.9899918,2946798.4569568,8683621145922.97,9010000.0,16640000.0,5780000.0,600000.0,3720000.0
MOD16A2GF_061_LE_500m_doy2016113_aid0001,LE_500m,aid0001,2016-04-22,295756.0,290000.0,18960000.0,"(290000.0,18960000.0)",7073137.5525771,3715558.2730869,13805373280704.662,10760000.0,18960000.0,6490000.0,290000.0,3850000.0
MOD16A2GF_061_LE_500m_doy2016121_aid0001,LE_500m,aid0001,2016-04-30,295756.0,220000.0,17710000.0,"(220000.0,17710000.0)",6683768.2413882,3032336.4114505,9195064112208.502,9800000.0,17710000.0,6640000.0,220000.0,4060000.0
MOD16A2GF_061_LE_500m_doy2016129_aid0001,LE_500m,aid0001,2016-05-08,295756.0,200000.0,19180000.0,"(200000.0,19180000.0)",7234233.5573919,3359891.7203342,11288872372370.434,10470000.0,19180000.0,7100000.0,200000.0,4460000.0
MOD16A2GF_061_LE_500m_doy2016137_aid0001,LE_500m,aid0001,2016-05-16,295756.0,1980000.0,20500000.0,"(1980000.0,20500000.0)",7952496.855516,2710421.5139546,7346384783308.111,10090000.0,16630000.0,8260000.0,1980000.0,5730000.0
MOD16A2GF_061_LE_500m_doy2016145_aid0001,LE_500m,aid0001,2016-05-24,295756.0,660000.0,21160000.0,"(660000.0,21160000.0)",8500250.9501075,3294323.0301812,10852564227182.146,11280000.0,19670000.0,8950000.0,660000.0,5680000.0
MOD16A2GF_061_LE_500m_doy2016153_aid0001,LE_500m,aid0001,2016-06-01,295756.0,760000.0,21670000.0,"(760000.0,21670000.0)",8836163.6619375,3416558.5445028,11672872288014.81,11900000.0,20750000.0,9280000.0,760000.0,6000000.0
MOD16A2GF_061_LE_500m_doy2016161_aid0001,LE_500m,aid0001,2016-06-09,295756.0,1200000.0,20690000.0,"(1200000.0,20690000.0)",8456591.6498735,2589720.3677656,6706651583219.745,10270000.0,15830000.0,8790000.0,1200000.0,6560000.0
MOD16A2GF_061_LE_500m_doy2016169_aid0001,LE_500m,aid0001,2016-06-17,295756.0,2090000.0,21230000.0,"(2090000.0,21230000.0)",9200785.9519334,2134675.4151905,4556839128218.778,10510000.0,14770000.0,9340000.0,3410000.0,7670000.0
MOD16A2GF_061_LE_500m_doy2016177_aid0001,LE_500m,aid0001,2016-06-25,295756.0,1990000.0,21920000.0,"(1990000.0,21920000.0)",9098407.9443866,2320959.5976835,5386853454079.355,10540000.0,15080000.0,9040000.0,2970000.0,7510000.0
MOD16A2GF_061_LE_500m_doy2016185_aid0001,LE_500m,aid0001,2016-07-03,295756.0,2600000.0,21910000.0,"(2600000.0,21910000.0)",9153219.8163351,2014647.5152418,4058804610669.9463,10120000.0,13700000.0,8960000.0,4150000.0,7730000.0
MOD16A2GF_061_LE_500m_doy2016193_aid0001,LE_500m,aid0001,2016-07-11,295756.0,3770000.0,21980000.0,"(3770000.0,21980000.0)",9654597.6074873,2045525.8330263,4184175933577.905,10590000.0,14080000.0,9420000.0,4770000.0,8260000.0
MOD16A2GF_061_LE_500m_doy2016201_aid0001,LE_500m,aid0001,2016-07-19,295756.0,5010000.0,21100000.0,"(5010000.0,21100000.0)",9580016.8382045,2024340.3346965,4097953790679.295,10400000.0,13710000.0,9310000.0,5010000.0,8190000.0
MOD16A2GF_061_LE_500m_doy2016209_aid0001,LE_500m,aid0001,2016-07-27,295756.0,3980000.0,21710000.0,"(3980000.0,21710000.0)",9783939.4974236,2426874.6134386,5889720389352.597,10770000.0,14620000.0,9680000.0,4350000.0,8200000.0
MOD16A2GF_061_LE_500m_doy2016217_aid0001,LE_500m,aid0001,2016-08-04,295756.0,3800000.0,21860000.0,"(3800000.0,21860000.0)",9117514.5052002,2521685.4673755,6358897596372.593,10130000.0,14060000.0,8770000.0,3800000.0,7510000.0
MOD16A2GF_061_LE_500m_doy2016225_aid0001,LE_500m,aid0001,2016-08-12,295756.0,2500000.0,22220000.0,"(2500000.0,22220000.0)",10047087.0920624,2670730.0502308,7132799001206.004,11050000.0,15350000.0,10090000.0,3880000.0,8180000.0
MOD16A2GF_061_LE_500m_doy2016233_aid0001,LE_500m,aid0001,2016-08-20,295756.0,2590000.0,22160000.0,"(2590000.0,22160000.0)",9705606.2091724,2806618.4270396,7877106994998.4375,10870000.0,15380000.0,9740000.0,3350000.0,7860000.0
MOD16A2GF_061_LE_500m_doy2016241_aid0001,LE_500m,aid0001,2016-08-28,295756.0,4410000.0,21170000.0,"(4410000.0,21170000.0)",9371141.4476798,2230511.3879576,4975181051808.51,9920000.0,12740000.0,9020000.0,5220000.0,8040000.0
MOD16A2GF_061_LE_500m_doy2016249_aid0001,LE_500m,aid0001,2016-09-05,295756.0,4270000.0,21440000.0,"(4270000.0,21440000.0)",9118657.3053463,2202246.9763614,4849891744892.838,9860000.0,12980000.0,8660000.0,4660000.0,7780000.0
MOD16A2GF_061_LE_500m_doy2016257_aid0001,LE_500m,aid0001,2016-09-13,295756.0,3670000.0,20020000.0,"(3670000.0,20020000.0)",8335250.409121,2197464.0754029,4828848362686.472,9040000.0,12140000.0,8070000.0,3870000.0,6970000.0
MOD16A2GF_061_LE_500m_doy2016265_aid0001,LE_500m,aid0001,2016-09-21,295756.0,4450000.0,21190000.0,"(4450000.0,21190000.0)",9112462.8409905,2214172.4532603,4902559652776.688,9870000.0,13170000.0,8790000.0,4450000.0,7670000.0
MOD16A2GF_061_LE_500m_doy2016273_aid0001,LE_500m,aid0001,2016-09-29,295756.0,2720000.0,20690000.0,"(2720000.0,20690000.0)",8789481.4306388,2501284.9030153,6256426166052.48,9500000.0,12800000.0,8760000.0,4000000.0,7300000.0
MOD16A2GF_061_LE_500m_doy2016281_aid0001,LE_500m,aid0001,2016-10-07,295756.0,3530000.0,20530000.0,"(3530000.0,20530000.0)",8674902.9605486,2359702.5773137,5568196253381.056,9380000.0,12660000.0,8250000.0,4050000.0,7190000.0
MOD16A2GF_061_LE_500m_doy2016289_aid0001,LE_500m,aid0001,2016-10-15,295756.0,1410000.0,19770000.0,"(1410000.0,19770000.0)",9263316.6867282,2735176.4757957,7481190353745.953,10620000.0,15000000.0,9570000.0,3320000.0,7700000.0
MOD16A2GF_061_LE_500m_doy2016297_aid0001,LE_500m,aid0001,2016-10-23,295756.0,2140000.0,19900000.0,"(2140000.0,19900000.0)",8341287.8521484,2563168.9858263,6569835249901.929,9490000.0,13700000.0,8330000.0,2480000.0,6680000.0
MOD16A2GF_061_LE_500m_doy2016305_aid0001,LE_500m,aid0001,2016-10-31,295756.0,1770000.0,18870000.0,"(1770000.0,18870000.0)",7184209.2806232,2264424.211114,5127617007879.3545,8220000.0,11970000.0,7080000.0,1980000.0,5720000.0
MOD16A2GF_061_LE_500m_doy2016313_aid0001,LE_500m,aid0001,2016-11-08,295756.0,2470000.0,18330000.0,"(2470000.0,18330000.0)",7247184.2329488,2249874.5060325,5061935292895.208,8480000.0,13160000.0,7530000.0,2470000.0,5360000.0
MOD16A2GF_061_LE_500m_doy2016321_aid0001,LE_500m,aid0001,2016-11-16,295756.0,1470000.0,15630000.0,"(1470000.0,15630000.0)",6410282.1920773,2253035.4166011,5076168588458.895,7900000.0,13360000.0,7130000.0,1470000.0,4260000.0
MOD16A2GF_061_LE_500m_doy2016329_aid0001,LE_500m,aid0001,2016-11-24,295756.0,1810000.0,16070000.0,"(1810000.0,16070000.0)",6054159.5436779,2024442.9326106,4098369187396.95,7390000.0,12290000.0,6510000.0,1810000.0,4120000.0
MOD16A2GF_061_LE_500m_doy2016337_aid0001,LE_500m,aid0001,2016-12-02,295756.0,1380000.0,15680000.0,"(1380000.0,15680000.0)",5311794.7903001,2034544.5538764,4139371541708.073,7000000.0,12770000.0,6010000.0,1380000.0,3150000.0
MOD16A2GF_061_LE_500m_doy2016345_aid0001,LE_500m,aid0001,2016-12-10,295756.0,1550000.0,15320000.0,"(1550000.0,15320000.0)",5270347.786689,1963183.4163577,3854089126261.7197,6890000.0,12310000.0,5850000.0,1550000.0,3260000.0
MOD16A2GF_061_LE_500m_doy2016353_aid0001,LE_500m,aid0001,2016-12-18,295756.0,1990000.0,16170000.0,"(1990000.0,16170000.0)",4905237.3240103,1516055.3937944,2298423957053.205,6210000.0,10320000.0,4980000.0,1990000.0,3470000.0
MOD16A2GF_061_LE_500m_doy2016361_aid0001,LE_500m,aid0001,2016-12-26,295756.0,1630000.0,15510000.0,"(1630000.0,15510000.0)",4663205.8183097,1716124.6295511,2945083744152.03,6190000.0,11040000.0,4780000.0,1630000.0,2940000.0
MOD16A2GF_061_LE_500m_doy2017001_aid0001,LE_500m,aid0001,2017-01-01,295756.0,1380000.0,13840000.0,"(1380000.0,13840000.0)",4527730.291186,1736348.0890251,3014904686261.1997,6110000.0,11110000.0,4710000.0,1380000.0,2740000.0
MOD16A2GF_061_LE_500m_doy2017009_aid0001,LE_500m,aid0001,2017-01-09,295756.0,1200000.0,12410000.0,"(1200000.0,12410000.0)",4216324.1658665,1745205.0656369,3045740721124.581,5890000.0,11090000.0,4370000.0,1200000.0,2420000.0
MOD16A2GF_061_LE_500m_doy2017017_aid0001,LE_500m,aid0001,2017-01-17,295756.0,880000.0,11450000.0,"(880000.0,11450000.0)",4486404.70523,2130095.6417521,4537307443011.172,6590000.0,11450000.0,4720000.0,880000.0,2300000.0
MOD16A2GF_061_LE_500m_doy2017025_aid0001,LE_500m,aid0001,2017-01-25,295756.0,1130000.0,12010000.0,"(1130000.0,12010000.0)",4546710.8359594,2102397.2370401,4420074142313.642,6670000.0,12010000.0,4550000.0,1130000.0,2430000.0
MOD16A2GF_061_LE_500m_doy2017033_aid0001,LE_500m,aid0001,2017-02-02,295756.0,850000.0,12140000.0,"(850000.0,12140000.0)",4824801.221277,2336231.840516,5457979212640.82,7150000.0,12140000.0,4950000.0,850000.0,2410000.0
MOD16A2GF_061_LE_500m_doy2017041_aid0001,LE_500m,aid0001,2017-02-10,295756.0,670000.0,12710000.0,"(670000.0,12710000.0)",4694924.8366897,2600766.4616488,6763986188037.163,7350000.0,12710000.0,4560000.0,670000.0,2030000.0
MOD16A2GF_061_LE_500m_doy2017049_aid0001,LE_500m,aid0001,2017-02-18,295756.0,740000.0,13840000.0,"(740000.0,13840000.0)",4798759.2812994,2682962.8189779,7198289488018.074,7500000.0,13840000.0,4390000.0,740000.0,2150000.0
MOD16A2GF_061_LE_500m_doy2017057_aid0001,LE_500m,aid0001,2017-02-26,295756.0,540000.0,13330000.0,"(540000.0,13330000.0)",4735079.9307537,2678800.0166066,7175969528971.301,7440000.0,13330000.0,4250000.0,540000.0,2180000.0
MOD16A2GF_061_LE_500m_doy2017065_aid0001,LE_500m,aid0001,2017-03-06,295756.0,590000.0,14320000.0,"(590000.0,14320000.0)",5060152.7948714,2698340.6711318,7281042377484.144,7860000.0,14320000.0,4430000.0,590000.0,2570000.0
MOD16A2GF_061_LE_500m_doy2017073_aid0001,LE_500m,aid0001,2017-03-14,295756.0,450000.0,13930000.0,"(450000.0,13930000.0)",5117583.9881524,2661943.9884566,7085945797680.3,7830000.0,13930000.0,4470000.0,450000.0,2720000.0
